Date,vol_forecast
2004/4/13,11.90695663
2004/4/14,13.89749949
2004/4/15,13.15534761
2004/4/16,12.44393196
2004/4/19,12.05853272
2004/4/20,11.4515901
2004/4/21,14.19248052
2004/4/22,13.63859612
2004/4/23,14.88245499
2004/4/26,14.01701599
2004/4/27,13.52780113
2004/4/28,12.81530306
2004/4/29,14.58577966
2004/4/30,14.49454998
2004/5/3,14.14406334
2004/5/4,14.16605011
2004/5/5,13.38081232
2004/5/6,12.66482234
2004/5/7,12.6827743
2004/5/10,14.46402373
2004/5/11,15.00176232
2004/5/12,14.65577775
2004/5/13,13.82237904
2004/5/14,13.07372664
2004/5/17,12.39103334
2004/5/18,13.32411343
2004/5/19,13.05783315
2004/5/20,12.48378658
2004/5/21,11.83462136
2004/5/24,11.40280155
2004/5/25,10.8722608
2004/5/26,13.44940024
2004/5/27,12.72521852
2004/5/28,12.37677868
2004/6/1,11.7551438
2004/6/2,11.17483769
2004/6/3,10.75993062
2004/6/4,11.21948845
2004/6/7,10.99475901
2004/6/8,13.48660157
2004/6/9,12.75528731
2004/6/10,13.34496419
2004/6/14,12.80275885
2004/6/15,13.46566666
2004/6/16,13.06784512
2004/6/17,12.37131369
2004/6/18,11.78308369
2004/6/21,11.25469483
2004/6/22,11.05041087
2004/6/23,10.6702604
2004/6/24,11.09370934
2004/6/25,10.76715317
2004/6/28,10.8297426
2004/6/29,10.3768211
2004/6/30,9.987499371
2004/7/1,9.773762155
2004/7/2,11.25034904
2004/7/6,10.92420656
2004/7/7,11.52295132
2004/7/8,10.98744997
2004/7/9,11.59751728
2004/7/12,11.13442033
2004/7/13,10.62228868
2004/7/14,10.15282149
2004/7/15,9.973815929
2004/7/16,9.958407203
2004/7/19,10.02425323
2004/7/20,9.63437091
2004/7/21,9.931046049
2004/7/22,12.33938485
2004/7/23,11.76040825
2004/7/26,12.58646143
2004/7/27,12.01445922
2004/7/28,12.51992474
2004/7/29,11.86716315
2004/7/30,11.48724924
2004/8/2,10.93656914
2004/8/3,10.64958223
2004/8/4,10.88155452
2004/8/5,10.42386558
2004/8/6,13.78944296
2004/8/9,15.85457674
2004/8/10,14.90818494
2004/8/11,15.61605106
2004/8/12,14.826769
2004/8/13,15.57573183
2004/8/16,14.65779886
2004/8/17,15.58077161
2004/8/18,14.68075497
2004/8/19,15.30259312
2004/8/20,14.5924649
2004/8/23,14.1371214
2004/8/24,13.44599665
2004/8/25,12.70847368
2004/8/26,12.71463929
2004/8/27,12.04704994
2004/8/30,11.48226617
2004/8/31,11.89724265
2004/9/1,11.52005539
2004/9/2,10.97306462
2004/9/3,11.99975032
2004/9/7,11.7082909
2004/9/8,11.6622842
2004/9/9,11.45224757
2004/9/10,10.92339627
2004/9/13,10.6975459
2004/9/14,10.2375421
2004/9/15,9.847545841
2004/9/16,10.38744142
2004/9/17,10.01447441
2004/9/20,9.84476977
2004/9/21,10.08027603
2004/9/22,10.17132124
2004/9/23,12.72075351
2004/9/24,12.40715968
2004/9/27,11.77674229
2004/9/28,11.77973253
2004/9/29,11.57731794
2004/9/30,11.19843286
2004/10/1,10.68155573
2004/10/4,12.99780754
2004/10/5,12.38660004
2004/10/6,11.76633913
2004/10/7,11.67766501
2004/10/8,12.59403413
2004/10/11,12.77605741
2004/10/12,12.12372983
2004/10/13,11.62079924
2004/10/14,11.90912872
2004/10/15,12.60576491
2004/10/18,12.13255993
2004/10/19,11.79933399
2004/10/20,12.61388932
2004/10/21,11.95302191
2004/10/22,11.40452599
2004/10/25,12.30564702
2004/10/26,11.70213143
2004/10/27,13.63611991
2004/10/28,14.55815906
2004/10/29,13.73698627
2004/11/1,13.01243104
2004/11/2,12.31564251
2004/11/3,11.68638366
2004/11/4,12.55704498
2004/11/5,14.67360925
2004/11/8,13.94382232
2004/11/9,13.19632037
2004/11/10,12.5029111
2004/11/11,11.88651829
2004/11/12,12.22994189
2004/11/15,12.52186675
2004/11/16,11.88016482
2004/11/17,12.08217812
2004/11/18,11.79055778
2004/11/19,11.21396398
2004/11/22,12.56270583
2004/11/23,12.26040487
2004/11/24,11.64219931
2004/11/26,11.23906816
2004/11/29,10.70855072
2004/11/30,10.48040857
2004/12/1,10.35698026
2004/12/2,12.69098633
2004/12/3,12.05129502
2004/12/6,11.44250913
2004/12/7,10.91986153
2004/12/8,12.31148492
2004/12/9,11.91459136
2004/12/10,11.62989623
2004/12/13,11.10035355
2004/12/14,11.55532563
2004/12/15,11.1454067
2004/12/16,10.64911502
2004/12/17,10.28842556
2004/12/20,10.84810219
2004/12/21,10.35686917
2004/12/22,10.95768936
2004/12/23,10.56925028
2004/12/27,10.10544084
2004/12/28,10.07253979
2004/12/29,10.31653813
2004/12/30,9.885715374
2004/12/31,9.496586749
2005/1/3,9.209613621
2005/1/4,10.14615704
2005/1/5,11.92044707
2005/1/6,11.57044867
2005/1/7,11.12337121
2005/1/10,10.66591281
2005/1/11,10.30990942
2005/1/12,10.56378447
2005/1/13,10.27091114
2005/1/14,11.11793205
2005/1/18,11.01202858
2005/1/19,11.64039012
2005/1/20,12.43577906
2005/1/21,12.69475688
2005/1/24,12.6536155
2005/1/25,12.2106395
2005/1/26,11.73794167
2005/1/27,11.40245425
2005/1/28,10.85646541
2005/1/31,10.53002233
2005/2/1,10.96774
2005/2/2,11.02666431
2005/2/3,10.61209616
2005/2/4,10.31872217
2005/2/7,11.44250427
2005/2/8,10.9338966
2005/2/9,10.43351087
2005/2/10,11.23315135
2005/2/11,10.88696216
2005/2/14,10.96375417
2005/2/15,10.46017098
2005/2/16,10.11682448
2005/2/17,9.701975283
2005/2/18,10.48247826
2005/2/22,10.02711141
2005/2/23,12.83221963
2005/2/24,12.46156957
2005/2/25,12.48361555
2005/2/28,12.77585289
2005/3/1,12.72348181
2005/3/2,12.3716764
2005/3/3,11.74336784
2005/3/4,11.16511173
2005/3/7,11.75323672
2005/3/8,11.22710893
2005/3/9,11.11859282
2005/3/10,12.20762494
2005/3/11,11.60417143
2005/3/14,11.95528645
2005/3/15,11.69011618
2005/3/16,12.0143358
2005/3/17,12.40594968
2005/3/18,11.78186203
2005/3/21,11.21532957
2005/3/22,11.12930586
2005/3/23,12.21910958
2005/3/24,11.5944727
2005/3/28,11.06407638
2005/3/29,10.59871377
2005/3/30,11.12681674
2005/3/31,12.86215588
2005/4/1,12.19985997
2005/4/4,12.24284756
2005/4/5,11.67459147
2005/4/6,11.30649301
2005/4/7,10.80783385
2005/4/8,10.73822574
2005/4/11,11.41983359
2005/4/12,10.87694275
2005/4/13,10.73555963
2005/4/14,12.38471144
2005/4/15,13.16685662
2005/4/18,15.81588321
2005/4/19,14.92529306
2005/4/20,14.36195855
2005/4/21,15.62156708
2005/4/22,18.08422408
2005/4/25,17.44197358
2005/4/26,16.9549028
2005/4/27,16.77069544
2005/4/28,15.85144146
2005/4/29,16.35113562
2005/5/2,16.58477447
2005/5/3,15.7281946
2005/5/4,14.812489
2005/5/5,15.4176066
2005/5/6,14.61487527
2005/5/9,13.80615672
2005/5/10,13.42369077
2005/5/11,14.18770374
2005/5/12,13.52948348
2005/5/13,14.10948912
2005/5/16,13.62612806
2005/5/17,13.89935073
2005/5/18,13.58342309
2005/5/19,13.84935124
2005/5/20,13.26563803
2005/5/23,12.600714
2005/5/24,12.07419594
2005/5/25,11.46591841
2005/5/26,11.14221638
2005/5/27,11.09360814
2005/5/31,10.57884168
2005/6/1,10.78471392
2005/6/2,11.29708093
2005/6/3,10.77791015
2005/6/6,11.11308454
2005/6/7,10.60029083
2005/6/8,10.14364273
2005/6/9,9.846669001
2005/6/10,9.798098808
2005/6/13,9.558561081
2005/6/14,9.244060618
2005/6/15,8.984132557
2005/6/16,8.732277412
2005/6/17,8.6268868
2005/6/20,8.709018326
2005/6/21,8.47571319
2005/6/22,8.37045516
2005/6/23,8.146477959
2005/6/24,10.21574606
2005/6/27,10.82231424
2005/6/28,10.36072154
2005/6/29,10.98381597
2005/6/30,10.54087487
2005/7/1,10.96694351
2005/7/5,10.52102156
2005/7/6,11.04352794
2005/7/7,11.66630674
2005/7/8,11.14053628
2005/7/11,12.25804777
2005/7/12,12.04249235
2005/7/13,11.47102332
2005/7/14,10.91863723
2005/7/15,10.47853887
2005/7/18,10.02784401
2005/7/19,10.21577051
2005/7/20,10.35800413
2005/7/21,10.177718
2005/7/22,10.55855936
2005/7/25,10.43963035
2005/7/26,10.28568038
2005/7/27,9.869503632
2005/7/28,9.727777153
2005/7/29,9.750652913
2005/8/1,10.45740176
2005/8/2,10.00609156
2005/8/3,10.25013555
2005/8/4,9.818581037
2005/8/5,10.43927337
2005/8/8,11.00641698
2005/8/9,10.65974834
2005/8/10,10.73806691
2005/8/11,10.34783051
2005/8/12,10.53074263
2005/8/15,10.72893405
2005/8/16,10.32158292
2005/8/17,12.08306673
2005/8/18,11.47135752
2005/8/19,10.95562168
2005/8/22,10.4528278
2005/8/23,10.01678115
2005/8/24,9.86711606
2005/8/25,10.29414223
2005/8/26,9.901657798
2005/8/29,10.20144831
2005/8/30,10.21352152
2005/8/31,10.0150437
2005/9/1,10.88753067
2005/9/2,10.39388715
2005/9/6,10.14274909
2005/9/7,11.77330338
2005/9/8,11.2346869
2005/9/9,10.98518997
2005/9/12,11.24290334
2005/9/13,10.73890108
2005/9/14,11.23005031
2005/9/15,10.92030545
2005/9/16,10.42135175
2005/9/19,10.84127098
2005/9/20,10.91300855
2005/9/21,11.44646117
2005/9/22,12.18569933
2005/9/23,11.68590229
2005/9/26,11.11194361
2005/9/27,10.59543408
2005/9/28,10.13413352
2005/9/29,9.7166804
2005/9/30,10.39902739
2005/10/3,9.95339622
2005/10/4,9.641412577
2005/10/5,11.00963237
2005/10/6,13.64348965
2005/10/7,13.15486921
2005/10/10,12.5603955
2005/10/11,12.67655565
2005/10/12,12.10315418
2005/10/13,12.08346361
2005/10/14,11.49586556
2005/10/17,11.73306121
2005/10/18,11.23072534
2005/10/19,12.25811922
2005/10/20,14.07332219
2005/10/21,15.92212212
2005/10/24,14.97507641
2005/10/25,16.68829177
2005/10/26,15.75674704
2005/10/27,15.07023691
2005/10/28,15.4916138
2005/10/31,17.02391918
2005/11/1,16.38386062
2005/11/2,15.56247931
2005/11/3,15.52893672
2005/11/4,14.74671936
2005/11/7,13.89553267
2005/11/8,13.14600341
2005/11/9,12.6420905
2005/11/10,11.99249367
2005/11/11,12.18760691
2005/11/14,11.64444149
2005/11/15,11.10203733
2005/11/16,10.87589048
2005/11/17,10.4011168
2005/11/18,11.08275946
2005/11/21,10.77368017
2005/11/22,10.60770567
2005/11/23,10.4378374
2005/11/25,10.11157804
2005/11/28,9.728041142
2005/11/29,10.65683702
2005/11/30,10.18948969
2005/12/1,10.51664662
2005/12/2,11.91381918
2005/12/5,11.31925775
2005/12/6,10.9090328
2005/12/7,10.41706219
2005/12/8,10.45370292
2005/12/9,10.05389106
2005/12/12,9.718637246
2005/12/13,9.343003965
2005/12/14,9.413640635
2005/12/15,9.283599025
2005/12/16,9.025934307
2005/12/19,8.937424935
2005/12/20,9.370627762
2005/12/21,9.044312034
2005/12/22,8.803820423
2005/12/23,8.758121414
2005/12/27,8.487324134
2005/12/28,10.02497516
2005/12/29,9.623701697
2005/12/30,9.473786708
2006/1/3,9.629376542
2006/1/4,12.73118397
2006/1/5,12.17710522
2006/1/6,11.56137632
2006/1/9,12.02729078
2006/1/10,11.5442999
2006/1/11,10.99757302
2006/1/12,10.61003924
2006/1/13,10.85066623
2006/1/17,10.36323675
2006/1/18,10.20122723
2006/1/19,10.09565726
2006/1/20,10.06098296
2006/1/23,14.37780758
2006/1/24,13.57366903
2006/1/25,12.8624212
2006/1/26,12.2480483
2006/1/27,12.18598863
2006/1/30,12.22408157
2006/1/31,11.60249057
2006/2/1,11.33180167
2006/2/2,10.81377544
2006/2/3,11.6625525
2006/2/6,11.58405519
2006/2/7,11.02015628
2006/2/8,11.58848766
2006/2/9,11.89124206
2006/2/10,11.35837416
2006/2/13,10.86824152
2006/2/14,10.59848104
2006/2/15,11.39467856
2006/2/16,10.96617446
2006/2/17,11.10404443
2006/2/21,10.66309627
2006/2/22,10.4190817
2006/2/23,10.67784493
2006/2/24,10.49455201
2006/2/27,10.04432975
2006/2/28,9.778201622
2006/3/1,11.24434982
2006/3/2,11.52031005
2006/3/3,11.0340301
2006/3/6,10.58893468
2006/3/7,10.97768278
2006/3/8,10.56427229
2006/3/9,10.130686
2006/3/10,10.1869783
2006/3/13,10.42614563
2006/3/14,10.0107192
2006/3/15,11.02529564
2006/3/16,10.70883862
2006/3/17,10.25043391
2006/3/20,9.829880799
2006/3/21,9.527534084
2006/3/22,9.894329576
2006/3/23,9.960780909
2006/3/24,9.725249865
2006/3/27,9.350256157
2006/3/28,9.060419291
2006/3/29,9.604849875
2006/3/30,9.990839363
2006/3/31,9.699480471
2006/4/3,9.697258872
2006/4/4,9.367882139
2006/4/5,9.555178591
2006/4/6,9.421514861
2006/4/7,9.187480108
2006/4/10,10.78919914
2006/4/11,10.30374632
2006/4/12,10.92307548
2006/4/13,10.42841262
2006/4/17,9.978798246
2006/4/18,9.779847185
2006/4/19,13.0734251
2006/4/20,12.3940022
2006/4/21,11.75674542
2006/4/24,11.1840321
2006/4/25,10.793188
2006/4/26,10.75414761
2006/4/27,10.34352125
2006/4/28,10.0133486
2006/5/1,9.606093795
2006/5/2,9.616686605
2006/5/3,9.745643847
2006/5/4,9.697966175
2006/5/5,9.429399405
2006/5/8,10.54720863
2006/5/9,10.11786246
2006/5/10,9.70085309
2006/5/11,9.418399021
2006/5/12,11.79101642
2006/5/15,13.03183511
2006/5/16,12.37682776
2006/5/17,11.81964238
2006/5/18,14.91790186
2006/5/19,14.63429596
2006/5/22,13.92798195
2006/5/23,13.38914759
2006/5/24,12.95806777
2006/5/25,12.27625069
2006/5/26,13.07916602
2006/5/30,12.69402824
2006/5/31,15.17411432
2006/6/1,14.87501067
2006/6/2,15.42939212
2006/6/5,14.53517058
2006/6/6,17.17655461
2006/6/7,16.14512759
2006/6/8,15.62880784
2006/6/9,14.7052519
2006/6/12,14.14535302
2006/6/13,15.07086909
2006/6/14,15.63955465
2006/6/15,14.92543832
2006/6/16,18.07472341
2006/6/19,17.10814291
2006/6/20,16.95383079
2006/6/21,15.91500346
2006/6/22,15.79089121
2006/6/23,15.20812201
2006/6/26,14.33906475
2006/6/27,13.72544464
2006/6/28,14.05615385
2006/6/29,13.53573386
2006/6/30,17.22848538
2006/7/3,16.23399316
2006/7/5,15.77227119
2006/7/6,15.47014691
2006/7/7,14.59072275
2006/7/10,14.35613433
2006/7/11,13.5450423
2006/7/12,12.93627713
2006/7/13,13.83566836
2006/7/14,15.12508755
2006/7/17,14.56872673
2006/7/18,13.77645614
2006/7/19,13.02872746
2006/7/20,15.81069773
2006/7/21,15.71388745
2006/7/24,15.39169037
2006/7/25,16.9674508
2006/7/26,16.23456849
2006/7/27,15.26291581
2006/7/28,14.6048471
2006/7/31,15.17178468
2006/8/1,14.32932218
2006/8/2,13.81210026
2006/8/3,13.27680102
2006/8/4,12.58631367
2006/8/7,11.95057468
2006/8/8,11.51179814
2006/8/9,11.17862385
2006/8/10,11.01030861
2006/8/11,10.7351048
2006/8/14,10.57283963
2006/8/15,10.11261359
2006/8/16,12.09591133
2006/8/17,12.12865025
2006/8/18,11.52474525
2006/8/21,11.09988454
2006/8/22,10.85134643
2006/8/23,10.36095147
2006/8/24,10.32120554
2006/8/25,9.929898882
2006/8/28,9.562099503
2006/8/29,9.541788167
2006/8/30,9.21237075
2006/8/31,8.891146129
2006/9/1,8.663947135
2006/9/5,8.831065593
2006/9/6,8.572479168
2006/9/7,10.19581711
2006/9/8,10.2290131
2006/9/11,9.955724571
2006/9/12,9.554791355
2006/9/13,10.66108536
2006/9/14,10.34517317
2006/9/15,9.965368093
2006/9/18,9.623850146
2006/9/19,9.262116336
2006/9/20,9.123227403
2006/9/21,9.254662867
2006/9/22,9.541203356
2006/9/25,9.344403652
2006/9/26,10.08858108
2006/9/27,10.40365194
2006/9/28,9.959334905
2006/9/29,9.576768124
2006/10/2,9.355442273
2006/10/3,9.292654309
2006/10/4,8.999120903
2006/10/5,10.76125509
2006/10/6,10.31671338
2006/10/9,10.04928983
2006/10/10,9.638699632
2006/10/11,9.304235469
2006/10/12,9.147209001
2006/10/13,10.12169078
2006/10/16,9.735304476
2006/10/17,9.416188439
2006/10/18,9.382402413
2006/10/19,9.049314438
2006/10/20,8.74612472
2006/10/23,8.481934333
2006/10/24,8.794858183
2006/10/25,8.521615348
2006/10/26,8.431331069
2006/10/27,8.544099738
2006/10/30,9.728850911
2006/10/31,9.352030119
2006/11/1,9.0214776
2006/11/2,9.79591541
2006/11/3,9.426907824
2006/11/6,9.219811918
2006/11/7,10.6973492
2006/11/8,10.25850609
2006/11/9,9.85923541
2006/11/10,10.03659086
2006/11/13,9.651490493
2006/11/14,9.343623433
2006/11/15,9.552995532
2006/11/16,9.247260819
2006/11/17,8.969010745
2006/11/20,8.676728558
2006/11/21,8.437813664
2006/11/22,8.222611783
2006/11/24,8.06921308
2006/11/27,8.232468063
2006/11/28,11.29850358
2006/11/29,10.87544572
2006/11/30,11.4181994
2006/12/1,10.87054005
2006/12/4,10.55078255
2006/12/5,11.07988251
2006/12/6,10.73020642
2006/12/7,10.306843
2006/12/8,10.19768789
2006/12/11,9.793556218
2006/12/12,9.453562783
2006/12/13,9.153177221
2006/12/14,8.842821247
2006/12/15,9.65980523
2006/12/18,9.293733955
2006/12/19,9.217858645
2006/12/20,8.936003558
2006/12/21,8.719351028
2006/12/22,8.786651553
2006/12/26,9.136716315
2006/12/27,9.062861348
2006/12/28,9.448413494
2006/12/29,9.176303885
2007/1/3,9.311851552
2007/1/4,9.03656709
2007/1/5,8.740323453
2007/1/8,9.264327356
2007/1/9,8.980559145
2007/1/10,8.707488676
2007/1/11,8.473265951
2007/1/12,8.824499724
2007/1/16,8.862477819
2007/1/17,8.579858883
2007/1/18,8.371648533
2007/1/19,8.388269022
2007/1/22,8.256129912
2007/1/23,8.692829859
2007/1/24,8.583192307
2007/1/25,9.407664511
2007/1/26,11.25228028
2007/1/29,10.76896502
2007/1/30,10.32951517
2007/1/31,10.29448373
2007/2/1,10.4000816
2007/2/2,10.29377259
2007/2/5,9.875436644
2007/2/6,9.524074537
2007/2/7,9.16846586
2007/2/8,8.861607112
2007/2/9,8.637360792
2007/2/12,9.422248068
2007/2/13,9.333355274
2007/2/14,9.794860763
2007/2/15,10.18467947
2007/2/16,9.762329175
2007/2/20,9.418464097
2007/2/21,9.157589385
2007/2/22,8.913893501
2007/2/23,8.664498301
2007/2/26,8.723137059
2007/2/27,8.520376172
2007/2/28,21.69048896
2007/3/1,20.44558632
2007/3/2,19.20018357
2007/3/5,19.1944678
2007/3/6,18.82416503
2007/3/7,19.44885771
2007/3/8,18.28146583
2007/3/9,17.50418825
2007/3/12,16.41536742
2007/3/13,15.46033567
2007/3/14,18.74200723
2007/3/15,17.87097208
2007/3/16,16.8376605
2007/3/19,15.99923262
2007/3/20,16.07795311
2007/3/21,15.43822751
2007/3/22,17.13497892
2007/3/23,16.08619848
2007/3/26,15.11912969
2007/3/27,14.23432043
2007/3/28,13.95531277
2007/3/29,14.02159898
2007/3/30,13.34482683
2007/4/2,12.65606338
2007/4/3,12.04055548
2007/4/4,12.39921438
2007/4/5,11.76072314
2007/4/9,11.26047986
2007/4/10,10.72766132
2007/4/11,10.30714167
2007/4/12,10.65886002
2007/4/13,10.64667089
2007/4/16,10.29833572
2007/4/17,11.32009715
2007/4/18,10.81450097
2007/4/19,10.32574155
2007/4/20,9.938721442
2007/4/23,10.67367733
2007/4/24,10.32920671
2007/4/25,9.904379406
2007/4/26,10.87294226
2007/4/27,10.40800645
2007/4/30,9.968835112
2007/5/1,10.6724164
2007/5/2,10.25981583
2007/5/3,10.34947572
2007/5/4,10.11865121
2007/5/7,9.737391739
2007/5/8,9.420852064
2007/5/9,9.131150061
2007/5/10,8.935565759
2007/5/11,11.90344232
2007/5/14,12.36421171
2007/5/15,11.80332472
2007/5/16,11.26960611
2007/5/17,11.61711808
2007/5/18,11.0832232
2007/5/21,11.07792028
2007/5/22,10.57529533
2007/5/23,10.13520805
2007/5/24,9.768980112
2007/5/25,11.02621334
2007/5/29,10.85287844
2007/5/30,10.37352464
2007/5/31,10.73582344
2007/6/1,10.25695761
2007/6/4,9.975591664
2007/6/5,9.596340062
2007/6/6,9.817799386
2007/6/7,10.82416196
2007/6/8,14.54140797
2007/6/11,14.94267486
2007/6/12,14.07319549
2007/6/13,14.71302845
2007/6/14,16.03052072
2007/6/15,15.24486285
2007/6/18,14.7172752
2007/6/19,13.90419776
2007/6/20,13.13951792
2007/6/21,14.77223517
2007/6/22,14.25422234
2007/6/25,15.43584886
2007/6/26,14.67924401
2007/6/27,13.99882142
2007/6/28,14.0057019
2007/6/29,13.23042831
2007/7/2,12.57186758
2007/7/3,13.15650191
2007/7/5,12.55289358
2007/7/6,11.89798217
2007/7/9,11.40132795
2007/7/10,10.85600241
2007/7/11,13.28537183
2007/7/12,12.87703568
2007/7/13,15.87731441
2007/7/16,14.98919611
2007/7/17,14.18572713
2007/7/18,13.38768376
2007/7/19,12.74393764
2007/7/20,12.25782691
2007/7/23,13.67970126
2007/7/24,13.13418271
2007/7/25,16.92948485
2007/7/26,16.04659129
2007/7/27,20.24891142
2007/7/30,21.11123175
2007/7/31,20.43715076
2007/8/1,20.50679922
2007/8/2,19.52079781
2007/8/3,18.38343793
2007/8/6,23.0824278
2007/8/7,25.13642909
2007/8/8,23.63591829
2007/8/9,23.27337218
2007/8/10,27.65852241
2007/8/13,25.76217019
2007/8/14,24.02043191
2007/8/15,24.77162651
2007/8/16,24.49664499
2007/8/17,22.89199193
2007/8/20,25.10418708
2007/8/21,23.41088764
2007/8/22,21.84648942
2007/8/23,21.30868052
2007/8/24,19.93217491
2007/8/27,19.59892362
2007/8/28,19.03631493
2007/8/29,22.41118332
2007/8/30,23.99170596
2007/8/31,22.54061179
2007/9/4,21.84629198
2007/9/5,21.12096915
2007/9/6,20.87468701
2007/9/7,19.6142532
2007/9/10,20.83046766
2007/9/11,19.49856658
2007/9/12,19.61397017
2007/9/13,18.35438786
2007/9/14,17.73036762
2007/9/17,16.62437879
2007/9/18,15.93622687
2007/9/19,21.69825055
2007/9/20,20.49373361
2007/9/21,19.59592056
2007/9/24,18.46811177
2007/9/25,17.6089538
2007/9/26,16.52022496
2007/9/27,15.74018972
2007/9/28,14.91246219
2007/10/1,14.19139053
2007/10/2,15.11081409
2007/10/3,14.2341526
2007/10/4,13.73379267
2007/10/5,12.99627511
2007/10/8,13.2596403
2007/10/9,12.72091018
2007/10/10,12.74245673
2007/10/11,12.13927627
2007/10/12,11.96688862
2007/10/15,11.59524946
2007/10/16,12.12729961
2007/10/17,12.19481946
2007/10/18,11.58961096
2007/10/19,11.05163719
2007/10/22,18.18030002
2007/10/23,17.12638823
2007/10/24,16.69700173
2007/10/25,15.76908624
2007/10/26,14.85383122
2007/10/29,15.77307574
2007/10/30,14.92950503
2007/10/31,14.60803702
2007/11/1,15.13762269
2007/11/2,20.89069581
2007/11/5,19.52539682
2007/11/6,18.53435883
2007/11/7,18.47707272
2007/11/8,24.23599084
2007/11/9,22.61520102
2007/11/12,22.71101411
2007/11/13,22.01816223
2007/11/14,25.8318891
2007/11/15,24.45825422
2007/11/16,24.09499686
2007/11/19,22.6204453
2007/11/20,23.43743162
2007/11/21,21.97443667
2007/11/23,22.53062091
2007/11/26,22.87357966
2007/11/27,25.23653259
2007/11/28,24.82199335
2007/11/29,27.77102802
2007/11/30,25.86576504
2007/12/3,24.43168446
2007/12/4,23.07466047
2007/12/5,21.90491196
2007/12/6,21.98647705
2007/12/7,22.02576607
2007/12/10,20.61321339
2007/12/11,19.64513197
2007/12/12,23.48359694
2007/12/13,22.11810954
2007/12/14,20.65719515
2007/12/17,20.92688743
2007/12/18,21.44111993
2007/12/19,20.27607999
2007/12/20,18.99240334
2007/12/21,17.93860454
2007/12/24,19.00785692
2007/12/26,18.26885568
2007/12/27,17.11687499
2007/12/28,18.10963587
2007/12/31,16.97752856
2008/1/2,16.47241208
2008/1/3,17.63040685
2008/1/4,16.53474094
2008/1/7,21.04498935
2008/1/8,19.72002347
2008/1/9,21.31437462
2008/1/10,21.17417566
2008/1/11,20.19880953
2008/1/14,20.50532315
2008/1/15,19.99369583
2008/1/16,23.61378839
2008/1/17,22.30608357
2008/1/18,26.76268149
2008/1/22,25.21253314
2008/1/23,24.40446581
2008/1/24,25.49001861
2008/1/25,24.33038172
2008/1/28,24.51173862
2008/1/29,24.69656751
2008/1/30,23.23394253
2008/1/31,21.89011817
2008/2/1,22.30657305
2008/2/4,21.79803536
2008/2/5,21.28658757
2008/2/6,27.14635904
2008/2/7,25.70686234
2008/2/8,24.29760681
2008/2/11,22.82203493
2008/2/12,21.50228062
2008/2/13,20.42311562
2008/2/14,20.40126321
2008/2/15,20.63916719
2008/2/19,19.29419891
2008/2/20,18.07777119
2008/2/21,17.47366339
2008/2/22,18.05064939
2008/2/25,17.3888696
2008/2/26,17.86758595
2008/2/27,17.10892957
2008/2/28,16.07628103
2008/2/29,16.02918517
2008/3/3,21.72807952
2008/3/4,20.2956083
2008/3/5,19.11379486
2008/3/6,18.07472716
2008/3/7,21.20516804
2008/3/10,20.44962798
2008/3/11,21.14737846
2008/3/12,28.09585747
2008/3/13,26.71409654
2008/3/14,25.01567416
2008/3/17,26.25565365
2008/3/18,25.04885779
2008/3/19,32.6400026
2008/3/20,33.45738157
2008/3/24,33.66265068
2008/3/25,32.34478701
2008/3/26,30.1040033
2008/3/27,28.50844008
2008/3/28,27.39705964
2008/3/31,25.96774611
2008/4/1,24.3646434
2008/4/2,29.81923293
2008/4/3,27.7932794
2008/4/4,25.88888854
2008/4/7,24.1293319
2008/4/8,22.51297017
2008/4/9,21.26017637
2008/4/10,20.4552642
2008/4/11,19.24396878
2008/4/14,21.54562268
2008/4/15,20.25177787
2008/4/16,19.06603185
2008/4/17,21.59535899
2008/4/18,20.17340868
2008/4/21,21.19982315
2008/4/22,19.84679011
2008/4/23,19.30226621
2008/4/24,18.1094216
2008/4/25,17.27494643
2008/4/28,16.52969409
2008/4/29,15.55090114
2008/4/30,14.84318259
2008/5/1,14.2024925
2008/5/2,16.20862528
2008/5/5,15.29786454
2008/5/6,14.68198991
2008/5/7,14.37314562
2008/5/8,17.16780729
2008/5/9,16.19572164
2008/5/12,15.76260485
2008/5/13,15.9008618
2008/5/14,14.95802487
2008/5/15,14.21070984
2008/5/16,14.49618215
2008/5/19,13.66901103
2008/5/20,12.91192851
2008/5/21,13.42084277
2008/5/22,15.7708834
2008/5/23,14.86984602
2008/5/27,16.01262214
2008/5/28,15.44076918
2008/5/29,14.64479967
2008/5/30,14.04596253
2008/6/2,13.26350075
2008/6/3,14.00678014
2008/6/4,13.69610357
2008/6/5,12.94662565
2008/6/6,16.08104955
2008/6/9,23.37946633
2008/6/10,21.81624679
2008/6/11,20.44832121
2008/6/12,21.50520702
2008/6/13,20.14457062
2008/6/16,20.45753332
2008/6/17,19.12926008
2008/6/18,18.37795512
2008/6/19,18.16400063
2008/6/20,17.10889878
2008/6/23,19.33810278
2008/6/24,18.10096011
2008/6/25,17.07095519
2008/6/26,16.27840999
2008/6/27,22.83873676
2008/6/30,21.45554767
2008/7/1,20.04793062
2008/7/2,18.83504397
2008/7/3,20.57129692
2008/7/7,19.23319159
2008/7/8,18.69488839
2008/7/9,19.72699836
2008/7/10,22.6853646
2008/7/11,21.46946373
2008/7/14,21.10481898
2008/7/15,20.44921106
2008/7/16,20.18082091
2008/7/17,23.17407764
2008/7/18,22.52757245
2008/7/21,21.03234102
